m,M,K,Nr,Epsilon,Sc,E1,phi1,phi2,Gamma,Pb,Sb,Skin -TiO_2,Nusselt-TiO_2,Sherwood-TiO_2,microorganism-TiO_2,Skin -TiO_2/Ag,Nusselt-TiO_2-Ag,Sherwood-TiO_2/Ag,microorganism-TiO_2/Ag
0.1,3.37,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.486351223,1.673263505,0.932481216,0.747115852,-3.669800074,1.647065671,0.932325919,0.744448967
0.1,3.38,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.487957673,1.673351133,0.93246574,0.747093363,-3.671594397,1.647150641,0.9323101,0.744425585
0.1,3.39,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.489563352,1.673438673,0.932450279,0.747070894,-3.673387802,1.647235519,0.932294297,0.744402225
0.1,3.4,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.491168262,1.673526127,0.932434832,0.747048445,-3.675180288,1.647320306,0.93227851,0.744378888
0.1,3.41,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.492772403,1.673613495,0.932419401,0.747026016,-3.676971859,1.647405002,0.93226274,0.744355573
0.1,3.42,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.494375777,1.673700775,0.932403983,0.747003607,-3.678762515,1.647489607,0.932246985,0.74433228
0.1,3.43,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.495978384,1.673787969,0.93238858,0.746981218,-3.680552257,1.647574121,0.932231246,0.744309009
0.1,3.44,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.497580226,1.673875077,0.932373192,0.74695885,-3.682341087,1.647658545,0.932215522,0.744285761
0.1,3.45,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.499181304,1.673962099,0.932357819,0.746936501,-3.684129006,1.647742878,0.932199815,0.744262535
0.1,3.46,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.50078162,1.674049035,0.932342459,0.746914172,-3.685916016,1.647827121,0.932184124,0.744239331
0.1,3.47,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.502381173,1.674135885,0.932327114,0.746891863,-3.687702118,1.647911273,0.932168448,0.744216149
0.1,3.48,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.503979965,1.674222649,0.932311784,0.746869574,-3.689487313,1.647995336,0.932152788,0.744192989
0.1,3.49,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.505577997,1.674309328,0.932296468,0.746847305,-3.691271603,1.648079309,0.932137144,0.744169851
0.1,3.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.50717527,1.674395921,0.932281166,0.746825055,-3.693054988,1.648163192,0.932121515,0.744146735
0.1,3.51,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.508771786,1.674482429,0.932265879,0.746802826,-3.694837472,1.648246986,0.932105902,0.744123642
0.1,3.52,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.510367545,1.674568853,0.932250606,0.746780616,-3.696619053,1.648330691,0.932090305,0.744100569
0.1,3.53,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.511962548,1.674655191,0.932235348,0.746758426,-3.698399735,1.648414306,0.932074723,0.744077519
0.1,3.54,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.513556797,1.674741444,0.932220103,0.746736255,-3.700179518,1.648497833,0.932059157,0.744054491
0.1,3.55,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.515150292,1.674827613,0.932204873,0.746714104,-3.701958404,1.648581271,0.932043607,0.744031484
0.1,3.56,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.516743034,1.674913697,0.932189657,0.746691973,-3.703736394,1.64866462,0.932028072,0.744008499
0.1,3.57,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.518335026,1.674999698,0.932174456,0.746669862,-3.705513489,1.648747881,0.932012552,0.743985536
0.1,3.58,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.519926266,1.675085613,0.932159268,0.74664777,-3.707289691,1.648831054,0.931997048,0.743962595
0.1,3.59,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.521516758,1.675171445,0.932144095,0.746625697,-3.709065001,1.648914138,0.93198156,0.743939675
0.1,3.6,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.5231065,1.675257193,0.932128936,0.746603644,-3.71083942,1.648997134,0.931966087,0.743916776
0.1,3.61,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.524695496,1.675342857,0.932113791,0.74658161,-3.712612949,1.649080043,0.931950629,0.7438939
0.1,3.62,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.526283745,1.675428438,0.93209866,0.746559596,-3.714385591,1.649162864,0.931935187,0.743871044
0.1,3.63,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.52787125,1.675513935,0.932083543,0.746537601,-3.716157345,1.649245598,0.93191976,0.743848211
0.1,3.64,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.529458009,1.675599349,0.93206844,0.746515626,-3.717928214,1.649328244,0.931904348,0.743825398
0.1,3.65,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.531044026,1.675684679,0.932053351,0.74649367,-3.719698199,1.649410803,0.931888952,0.743802607
0.1,3.66,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.5326293,1.675769927,0.932038276,0.746471733,-3.721467301,1.649493276,0.93187357,0.743779838
0.1,3.67,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.534213834,1.675855092,0.932023215,0.746449815,-3.723235521,1.649575661,0.931858204,0.743757089
0.1,3.68,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.535797627,1.675940174,0.932008168,0.746427917,-3.725002861,1.64965796,0.931842854,0.743734362
0.1,3.69,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.537380681,1.676025173,0.931993135,0.746406038,-3.726769322,1.649740172,0.931827518,0.743711656
0.1,3.7,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.538962997,1.67611009,0.931978116,0.746384178,-3.728534905,1.649822298,0.931812198,0.743688972
0.1,3.71,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.540544575,1.676194925,0.931963111,0.746362337,-3.730299612,1.649904338,0.931796892,0.743666309
0.1,3.72,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.542125418,1.676279677,0.931948119,0.746340515,-3.732063443,1.649986292,0.931781602,0.743643666
0.1,3.73,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.543705526,1.676364348,0.931933141,0.746318713,-3.7338264,1.65006816,0.931766327,0.743621045
0.1,3.74,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.545284899,1.676448937,0.931918178,0.746296929,-3.735588485,1.650149942,0.931751067,0.743598445
0.1,3.75,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.546863539,1.676533443,0.931903228,0.746275165,-3.737349698,1.650231638,0.931735822,0.743575866
0.1,3.76,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.548441448,1.676617869,0.931888291,0.746253419,-3.739110041,1.65031325,0.931720591,0.743553308
0.1,3.77,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.550018625,1.676702212,0.931873369,0.746231692,-3.740869515,1.650394776,0.931705376,0.743530771
0.1,3.78,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.551595072,1.676786475,0.93185846,0.746209985,-3.742628122,1.650476217,0.931690176,0.743508254
0.1,3.79,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.55317079,1.676870656,0.931843565,0.746188296,-3.744385862,1.650557573,0.931674991,0.743485759
0.1,3.8,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.55474578,1.676954756,0.931828683,0.746166626,-3.746142737,1.650638844,0.93165982,0.743463284
0.1,3.81,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.556320042,1.677038776,0.931813815,0.746144974,-3.747898748,1.650720031,0.931644664,0.743440831
0.1,3.82,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.557893579,1.677122714,0.931798961,0.746123342,-3.749653897,1.650801133,0.931629523,0.743418398
0.1,3.83,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.55946639,1.677206572,0.93178412,0.746101728,-3.751408184,1.650882151,0.931614397,0.743395986
0.1,3.84,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.561038477,1.67729035,0.931769293,0.746080133,-3.75316161,1.650963085,0.931599286,0.743373594
0.1,3.85,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.562609841,1.677374047,0.93175448,0.746058557,-3.754914178,1.651043935,0.93158419,0.743351223
0.1,3.86,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.564180483,1.677457663,0.93173968,0.746037,-3.756665888,1.651124701,0.931569108,0.743328873
0.1,3.87,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.565750404,1.6775412,0.931724893,0.746015461,-3.758416742,1.651205383,0.931554041,0.743306543
0.1,3.88,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.567319604,1.677624657,0.93171012,0.74599394,-3.760166741,1.651285982,0.931538988,0.743284234
0.1,3.89,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.568888085,1.677708034,0.93169536,0.745972439,-3.761915885,1.651366498,0.93152395,0.743261946
0.1,3.9,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.570455847,1.677791331,0.931680614,0.745950955,-3.763664177,1.65144693,0.931508927,0.743239678
0.1,3.91,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.572022892,1.677874549,0.931665882,0.745929491,-3.765411617,1.651527279,0.931493918,0.74321743
0.1,3.92,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.573589221,1.677957688,0.931651162,0.745908045,-3.767158207,1.651607545,0.931478924,0.743195203
0.1,3.93,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.575154835,1.678040747,0.931636456,0.745886617,-3.768903947,1.651687728,0.931463945,0.743172996
0.1,3.94,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.576719733,1.678123727,0.931621764,0.745865208,-3.77064884,1.651767829,0.93144898,0.743150809
0.1,3.95,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.578283919,1.678206628,0.931607084,0.745843817,-3.772392886,1.651847848,0.931434029,0.743128643
0.1,3.96,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.579847391,1.67828945,0.931592418,0.745822444,-3.774136086,1.651927783,0.931419093,0.743106497
0.1,3.97,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.581410153,1.678372193,0.931577766,0.74580109,-3.775878442,1.652007637,0.931404171,0.743084371
0.1,3.98,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.582972203,1.678454858,0.931563126,0.745779754,-3.777619955,1.652087409,0.931389264,0.743062266
0.1,3.99,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.584533544,1.678537444,0.9315485,0.745758437,-3.779360626,1.652167099,0.931374371,0.743040181
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.586094176,1.678619952,0.931533887,0.745737137,-3.781100456,1.652246707,0.931359492,0.743018115
0.1,0.5,0.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.262600438,0.867506831,0.84466486,0.565610151,-3.403515877,0.843611999,0.845868015,0.563962713
0.1,0.5,0.01,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.268646829,0.883929736,0.845873247,0.56885199,-3.410541105,0.859803204,0.847066409,0.567189248
0.1,0.5,0.02,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.274709921,0.900357283,0.847104286,0.572108718,-3.417586781,0.876009764,0.848286021,0.570430266
0.1,0.5,0.03,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.280789804,0.916787107,0.8483581,0.575380374,-3.424653034,0.89222911,0.849527028,0.573685814
0.1,0.5,0.04,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.286886562,0.933217043,0.84963478,0.578666987,-3.431739981,0.908458871,0.850789579,0.576955933
0.1,0.5,0.05,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.293000604,0.949645176,0.850934395,0.581968588,-3.43884819,0.92469692,0.8520738,0.580240663
0.1,0.5,0.06,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.299131336,0.966069611,0.852256981,0.585285187,-3.445976859,0.940941128,0.853379779,0.583540024
0.1,0.5,0.07,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.305277754,0.982488652,0.853601016,0.588616247,-3.453126539,0.957189719,0.854707594,0.586854044
0.1,0.5,0.08,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.311442705,0.998901057,0.854969483,0.591962852,-3.460295155,0.973440445,0.8560557,0.590182215
0.1,0.5,0.09,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.317624851,1.015305476,0.856360912,0.595324484,-3.46748711,0.989692742,0.857427221,0.593525574
0.1,0.5,0.1,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.323824239,1.031700776,0.857775263,0.598701143,-3.47470033,1.005944858,0.858820667,0.596883638
0.1,0.5,0.11,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.33004091,1.048085966,0.859212476,0.602092824,-3.48193489,1.022195568,0.860236031,0.600256411
0.1,0.5,0.12,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.336274902,1.06446019,0.860672477,0.605499519,-3.489190857,1.038443785,0.861673287,0.603643895
0.1,0.5,0.13,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.34252625,1.080822718,0.862155178,0.608921214,-3.496468295,1.05468855,0.863132397,0.607046088
0.1,0.5,0.14,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.34879498,1.09717294,0.863660477,0.612357893,-3.503767262,1.070929024,0.864613305,0.610462985
0.1,0.5,0.15,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.35508112,1.113510359,0.865188259,0.615809537,-3.511087812,1.087164485,0.866115945,0.613894576
0.1,0.5,0.16,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.361384691,1.129834583,0.866738401,0.619276121,-3.518429994,1.103394322,0.867640235,0.617340848
0.1,0.5,0.17,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.367705712,1.14614532,0.868310768,0.62275762,-3.525793853,1.119618024,0.869186084,0.620801786
0.1,0.5,0.18,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.374044198,1.162442369,0.869905216,0.626254006,-3.533179431,1.135835178,0.870753391,0.624277371
0.1,0.5,0.19,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.380400161,1.178725616,0.871521594,0.629765246,-3.540586766,1.152045464,0.872342044,0.627767581
0.1,0.5,0.2,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.386773612,1.194995031,0.873159745,0.633291308,-3.548015891,1.168248648,0.873951924,0.631272393
0.1,0.5,0.21,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.393164559,1.211250655,0.874819504,0.636832153,-3.555466838,1.184444573,0.875582904,0.634791779
0.1,0.5,0.22,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.399573006,1.227492604,0.8765007,0.640387746,-3.562939635,1.200633163,0.877234848,0.638325711
0.1,0.5,0.23,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.405998957,1.243721055,0.878203161,0.643958044,-3.570434306,1.216814411,0.878907617,0.641874157
0.1,0.5,0.24,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.412442414,1.259936248,0.879926706,0.647543007,-3.577950876,1.232988374,0.880601064,0.645437085
0.1,0.5,0.25,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.418903375,1.27613848,0.881671155,0.651142591,-3.585489363,1.249155176,0.88231504,0.649014459
0.1,0.5,0.26,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.425381839,1.292328099,0.883436323,0.654756749,-3.593049785,1.265314994,0.884049387,0.652606242
0.1,0.5,0.27,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.431877802,1.308505502,0.885222022,0.658385437,-3.600632158,1.281468063,0.885803949,0.656212397
0.1,0.5,0.28,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.438391258,1.32467113,0.887028064,0.662028605,-3.608236494,1.297614666,0.887578563,0.659832883
0.1,0.5,0.29,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.444922203,1.340825464,0.888854258,0.665686204,-3.615862806,1.313755134,0.889373064,0.663467659
0.1,0.5,0.3,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.451470628,1.356969026,0.890700414,0.669358185,-3.623511103,1.32988984,0.891187286,0.667116682
0.1,0.5,0.31,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.458036525,1.373102369,0.89256634,0.673044495,-3.631181394,1.3460192,0.89302106,0.670779909
0.1,0.5,0.32,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.464619885,1.389226082,0.894451845,0.676745083,-3.638873683,1.362143664,0.894874217,0.674457293
0.1,0.5,0.33,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.471220698,1.405340779,0.896356735,0.680459895,-3.646587977,1.37826372,0.896746584,0.678148789
0.1,0.5,0.34,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.477838952,1.421447103,0.898280821,0.684188878,-3.654324278,1.394379885,0.898637992,0.681854349
0.1,0.5,0.35,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.484474635,1.437545722,0.900223912,0.687931978,-3.66208259,1.410492707,0.900548267,0.685573927
0.1,0.5,0.36,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.491127737,1.453637325,0.902185817,0.691689137,-3.669862913,1.426602762,0.902477238,0.689307472
0.1,0.5,0.37,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.497798243,1.469722622,0.904166348,0.695460303,-3.677665247,1.442710649,0.904424732,0.693054935
0.1,0.5,0.38,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.50448614,1.48580234,0.906165319,0.699245416,-3.68548959,1.458816991,0.906390578,0.696816266
0.1,0.5,0.39,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.511191414,1.501877225,0.908182542,0.703044422,-3.693336791,1.474928241,0.908377118,0.700592284
0.1,0.5,0.4,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.517914052,1.517948035,0.910217835,0.706857263,-3.701205165,1.491033802,0.91037923,0.704381226
0.1,0.5,0.41,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.524654038,1.534015544,0.912271014,0.710683882,-3.709095541,1.507139819,0.912399183,0.708183882
0.1,0.5,0.42,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.531411358,1.550080539,0.914341899,0.71452422,-3.717007914,1.52324699,0.914436811,0.712000198
0.1,0.5,0.43,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.538185997,1.566143813,0.916430311,0.718378219,-3.724942278,1.539356026,0.916491947,0.715830123
0.1,0.5,0.44,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.544977938,1.582206175,0.918536075,0.722245821,-3.732898629,1.555467653,0.918564424,0.719673603
0.1,0.5,0.45,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.551787167,1.598268439,0.920659015,0.726126968,-3.740879274,1.571593125,0.920658469,0.723532297
0.1,0.5,0.46,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.558613668,1.614331427,0.92279896,0.730021601,-3.748879598,1.587712601,0.922765276,0.727402783
0.1,0.5,0.47,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.565457424,1.630395969,0.92495574,0.733929661,-3.756901887,1.603836925,0.924888939,0.731286662
0.1,0.5,0.48,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.572320487,1.646474449,0.92713722,0.737854226,-3.764946132,1.619966866,0.927029301,0.735183881
0.1,0.5,0.49,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.579198728,1.662545155,0.929327382,0.741789056,-3.773012325,1.636103198,0.929186204,0.739094384
0.1,0.5,0.5,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.586094176,1.678619952,0.931533887,0.745737137,-3.781100456,1.652246707,0.931359492,0.743018115
0.1,0.5,0.51,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.593006815,1.694699688,0.933756573,0.74969841,-3.789210499,1.668398221,0.933549014,0.746955022
0.1,0.5,0.52,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.599936628,1.710785217,0.935995283,0.753672815,-3.797342476,1.684558464,0.935754616,0.750905046
0.1,0.5,0.53,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.6068836,1.726877394,0.938249861,0.757660293,-3.80549636,1.700728272,0.93797615,0.754868132
0.1,0.5,0.54,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.613847713,1.742977079,0.940520154,0.761660784,-3.813672141,1.716908451,0.940213468,0.758844226
0.1,0.5,0.55,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.620828952,1.759085133,0.94280601,0.765674229,-3.821869807,1.733099814,0.942466425,0.76283327
0.1,0.5,0.56,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.627827299,1.775202417,0.945107283,0.769700569,-3.830089346,1.749303174,0.944734878,0.76683521
0.1,0.5,0.57,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.634842737,1.791329798,0.947423825,0.773739744,-3.838330747,1.76551935,0.947018685,0.770849989
0.1,0.5,0.58,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.64187525,1.80746814,0.949755493,0.777791695,-3.846593997,1.781749164,0.949317708,0.774877551
0.1,0.5,0.59,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.648924822,1.82361831,0.952102145,0.781856363,-3.854879082,1.797993438,0.951631808,0.77891784
0.1,0.5,0.6,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.655991436,1.839781175,0.954463643,0.785933687,-3.863185991,1.814253,0.953960851,0.782970799
0.1,0.5,0.61,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.663075074,1.855957605,0.95683985,0.79002361,-3.871514709,1.830528679,0.956304705,0.787036374
0.1,0.5,0.62,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.670175721,1.872148468,0.959230632,0.794126072,-3.879865224,1.846821305,0.958663236,0.791114507
0.1,0.5,0.63,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.677293359,1.888354634,0.961635855,0.798241014,-3.888237521,1.863131711,0.961036318,0.795205143
0.1,0.5,0.64,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.684427973,1.904576972,0.96405539,0.802368376,-3.896631585,1.879460731,0.963423822,0.799308225
0.1,0.5,0.65,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.691579544,1.920816354,0.966489109,0.8065081,-3.905047404,1.8958092,0.965825623,0.803423696
0.1,0.5,0.66,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.698748057,1.93707365,0.968936886,0.810660127,-3.91348496,1.912177956,0.968241598,0.807551502
0.1,0.5,0.67,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.705933494,1.95334973,0.971398598,0.814824398,-3.921944241,1.928567836,0.970671627,0.811691585
0.1,0.5,0.68,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.713135839,1.969645467,0.973874122,0.819000854,-3.93042523,1.94497968,0.973115588,0.81584389
0.1,0.5,0.69,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.720355076,1.985961731,0.976363339,0.823189438,-3.938927911,1.961414329,0.975573366,0.82000836
0.1,0.5,0.7,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.727591187,2.002299396,0.978866131,0.827390089,-3.94745227,1.977872625,0.978044843,0.82418494
0.1,0.5,0.71,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.734844155,2.018659334,0.981382383,0.831602751,-3.955998289,1.99435541,0.980529907,0.828373573
0.1,0.5,0.72,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.742113965,2.035042416,0.98391198,0.835827364,-3.964565953,2.010863529,0.983028445,0.832574203
0.1,0.5,0.73,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.749400598,2.051449518,0.98645481,0.84006387,-3.973155245,2.027397827,0.985540346,0.836786775
0.1,0.5,0.74,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.756704038,2.067881513,0.989010764,0.844312212,-3.981766147,2.043959149,0.988065503,0.841011234
0.1,0.5,0.75,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.764024269,2.084339276,0.991579732,0.848572331,-3.990398644,2.060548344,0.990603807,0.845247522
0.1,0.5,0.76,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.771361273,2.100823684,0.994161609,0.85284417,-3.999052716,2.077166261,0.993155153,0.849495584
